Proximity,WordCount,TitleMatch,TfIdf,TitleSimilarity,ContentSimilarity,Score,Phrase,Link,Match
-0.653805059462426,-0.28788102856081516,-0.7928836688596363,1.1470862025808903,0.1061970450607763,-0.8728127936314103,-0.7833032673422818,Documentation,https://docs.gitlab.com/ee/,true
-0.653805059462426,-0.751122066473919,-0.7928836688596363,-0.7209298988671566,0.5151100414467593,-0.04097144854936589,-0.827142109661188,Creator documentation,https://docs.gitlab.com/ee/user/index.html,true
-0.6330931176291867,-0.7962609911764577,-0.7928836688596363,-0.6180401780497548,0.5910964562190437,0.07772862743883015,-0.8259858409078373,admin guide,https://docs.gitlab.com/ee/administration/index.html,true
-0.653805059462426,-0.826892625851773,-0.7928836688596363,-0.8780897939855599,-0.0033444010485879534,0.4070015736554134,-0.8348394101710958,download/install,https://docs.gitlab.com/ee/install/index.html,true
-0.5643759452958534,-0.7709755723483033,-0.7928836688596363,-0.4963697047360508,0.0560266710039641,0.455399470552811,-0.8056418477855998,mandatory software and hardware,https://docs.gitlab.com/ee/install/requirements.html,true
-0.653805059462426,-0.7466436148812982,-0.7928836688596363,-0.7077263427967144,0.5929269600779974,0.18215211757111335,-0.82592795214028,download/install Omnibus,https://docs.gitlab.com/ee/install/installation.html,true
2.048863030050594,0.37103991791210045,-0.7928836688596363,1.176338733966482,0.3361964279414078,1.3164744875525556,0.005590259472419666,memory killer,https://docs.gitlab.com/ee/administration/operations/sidekiq_memory_killer.html,true
-0.5617976157823231,-0.6529800808109121,-0.7928836688596363,-0.6367375723571518,-0.2166616219396866,0.6979310229207637,-0.8044377853497131,backup.tar file,https://docs.gitlab.com/ee/raketasks/backup_restore.html,true
-0.419434805979142,-0.5844174582981624,-0.7928836688596363,0.42665429415160955,0.2944329504262255,1.134226074760056,-0.7636820223436945,store consolidated,https://docs.gitlab.com/ee/administration/object_storage.html,true
2.218602983919818,-0.2886510451283737,-0.7928836688596363,-0.5623440549821855,-1.0019933751299024,0.5918042133124166,-0.04005022824899467,storage server,https://docs.gitlab.com/charts/advanced/external-object-storage/minio.html,true
4.851643690353542,-0.6605486494692656,-0.7928836688596363,-0.50251374419022,-0.16267222549689841,0.4206356529598428,0.67354211757119,an acceleration technique,https://docs.gitlab.com/ee/development/uploads.html#direct-upload,true
0.7184154657149288,-0.5638775427757665,1.7327583118767638,-0.45680789561300894,1.3802813583750908,0.4532424842728309,1.682965744534609,File Storage in GitLab,https://docs.gitlab.com/ee/development/file_storage.html,true
0.9520227813977425,0.21486527232254835,0.04899699138583034,1.817647861755008,0.4680497746044781,0.9373305439376326,0.2563756403187209,Hashed Storage,https://docs.gitlab.com/ee/administration/repository_storage_types.html,true
-0.653805059462426,1.060140462572734,0.46993732150856377,2.055488188997741,0.6361825434334014,0.9496292027164377,0.37578536887566555,Gitaly,https://docs.gitlab.com/ee/administration/gitaly/index.html,true
-0.653805059462426,0.39434757920613706,1.7327583118767638,2.0389861934765037,1.3802816451530728,0.6722841776824514,1.2877966479086866,repositories,https://docs.gitlab.com/ee/user/project/repository/index.html,true
-0.653805059462426,0.3824896913291984,0.04899699138583034,2.055488188997741,0.5174687903485129,0.8607654306690544,-0.05059482271414685,project,https://docs.gitlab.com/ee/user/project/index.html,true
-0.1532183019206729,-0.3270331147321982,-0.7928836688596363,-0.12168592473100637,0.09601327214282233,1.264261049699832,-0.6238733196691206,publicly  internally  or privately,https://docs.gitlab.com/ee/public_access/public_access.html,true
-0.653805059462426,-0.7342492309831381,-0.7928836688596363,-0.35499298696192694,0.18666981458309517,0.6073522699786421,-0.8243516697215192,Owners,https://docs.gitlab.com/ee/user/permissions.html,true
1.6919579032292231,1.9639896445658533,0.04899699138583034,0.2995886143181526,0.3499431305074331,1.3370467347934958,0.6976537717534974,public and internal projects,https://docs.gitlab.com/ee/api/projects.html#project-visibility-level,true
2.6429100847726117,2.429136689635458,0.8908776516312971,0.8455274971907798,1.1120966268603931,1.1800009048052909,1.4662329344451466,access level,https://docs.gitlab.com/ee/api/members.html#valid-access-levels,true
1.453827175178957,1.894217587805413,0.8908776516312971,0.47489879087884507,0.9371069964824208,1.061352740938936,1.3930544531202609,URL-encoded path of the project or group,https://docs.gitlab.com/ee/api/index.html#namespaced-path-encoding,true
